pathmap atoms    keys= 1246 nodes=83210 child_items=84455 merkle_hash=0xcdff8af0a38b239c89b10da07ad72621 reused=61 cloned=3846 replaced=324
pathmap atoms    second merkleize: same_hash=true reused=61
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
175	97		97		1.0000		1		0		97
176	84		84		1.0000		1		0		84
177	81		81		1.0000		1		0		81
178	81		81		1.0000		1		0		81
179	79		79		1.0000		1		0		79
180	82		82		1.0000		1		0		82
181	117		117		1.0000		1		0		117
182	186		186		1.0000		1		0		186
183	189		189		1.0000		1		0		189
184	188		188		1.0000		1		0		188
185	185		185		1.0000		1		0		185
186	186		186		1.0000		1		0		186
187	185		185		1.0000		1		0		185
188	188		188		1.0000		1		0		188
189	187		187		1.0000		1		0		187
190	191		191		1.0000		1		0		191
191	189		189		1.0000		1		0		189
192	188		188		1.0000		1		0		188
193	188		188		1.0000		1		0		188
194	187		187		1.0000		1		0		187
195	168		168		1.0000		1		0		168
196	161		161		1.0000		1		0		161
197	152		152		1.0000		1		0		152
198	150		150		1.0000		1		0		150
199	150		150		1.0000		1		0		150
200	149		149		1.0000		1		0		149
201	148		148		1.0000		1		0		148
202	166		166		1.0000		1		0		166
203	172		172		1.0000		1		0		172
204	177		177		1.0000		1		0		177
205	174		174		1.0000		1		0		174
206	171		171		1.0000		1		0		171
207	169		169		1.0000		1		0		169
208	167		167		1.0000		1		0		167
209	166		166		1.0000		1		0		166
210	162		162		1.0000		1		0		162
211	159		159		1.0000		1		0		159
212	158		158		1.0000		1		0		158
213	155		155		1.0000		1		0		155
214	150		150		1.0000		1		0		150
215	149		149		1.0000		1		0		149
216	108		108		1.0000		1		0		108
217	56		56		1.0000		1		0		56
218	49		49		1.0000		1		0		49
219	47		47		1.0000		1		0		47
220	49		49		1.0000		1		0		49
221	47		47		1.0000		1		0		47
222	49		49		1.0000		1		0		49
223	84		84		1.0000		1		0		84
224	134		134		1.0000		1		0		134
225	137		137		1.0000		1		0		137
226	136		136		1.0000		1		0		136
227	134		134		1.0000		1		0		134
228	131		131		1.0000		1		0		131
229	131		131		1.0000		1		0		131
230	133		133		1.0000		1		0		133
231	131		131		1.0000		1		0		131
232	133		133		1.0000		1		0		133
233	133		133		1.0000		1		0		133
234	133		133		1.0000		1		0		133
235	135		135		1.0000		1		0		135
236	132		132		1.0000		1		0		132
237	118		118		1.0000		1		0		118
238	111		111		1.0000		1		0		111
239	105		105		1.0000		1		0		105
240	105		105		1.0000		1		0		105
241	105		105		1.0000		1		0		105
242	102		102		1.0000		1		0		102
243	103		103		1.0000		1		0		103
