pathmap atoms    keys= 1246 nodes=32823 child_items=34068 merkle_hash=0x81d1f09ca72a51c231bfdedcc2da70db reused=152 cloned=2004 replaced=259
pathmap atoms    second merkleize: same_hash=true reused=152
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
488	2		2		1.0000		1		0		2
489	2		2		1.0000		1		0		2
490	2		2		1.0000		1		0		2
491	2		2		1.0000		1		0		2
492	2		2		1.0000		1		0		2
493	2		2		1.0000		1		0		2
494	2		2		1.0000		1		0		2
495	2		2		1.0000		1		0		2
496	2		2		1.0000		1		0		2
497	2		2		1.0000		1		0		2
498	2		2		1.0000		1		0		2
499	2		2		1.0000		1		0		2
500	2		2		1.0000		1		0		2
501	2		2		1.0000		1		0		2
502	2		2		1.0000		1		0		2
503	2		2		1.0000		1		0		2
504	2		2		1.0000		1		0		2
505	2		2		1.0000		1		0		2
506	2		2		1.0000		1		0		2
507	2		2		1.0000		1		0		2
508	2		2		1.0000		1		0		2
509	2		2		1.0000		1		0		2
510	2		2		1.0000		1		0		2
511	2		2		1.0000		1		0		2
512	2		2		1.0000		1		0		2
513	0		0		NaN		0		0		0
514	0		0		NaN		0		0		0
515	0		0		NaN		0		0		0
516	0		0		NaN		0		0		0
517	0		0		NaN		0		0		0
518	0		0		NaN		0		0		0
519	0		0		NaN		0		0		0
520	2		2		1.0000		1		0		2
521	2		2		1.0000		1		0		2
522	2		2		1.0000		1		0		2
523	2		2		1.0000		1		0		2
524	2		2		1.0000		1		0		2
525	2		2		1.0000		1		0		2
526	2		2		1.0000		1		0		2
527	2		2		1.0000		1		0		2
528	2		2		1.0000		1		0		2
529	2		2		1.0000		1		0		2
530	2		2		1.0000		1		0		2
531	2		2		1.0000		1		0		2
532	2		2		1.0000		1		0		2
533	2		2		1.0000		1		0		2
534	2		2		1.0000		1		0		2
535	2		2		1.0000		1		0		2
536	2		2		1.0000		1		0		2
537	2		2		1.0000		1		0		2
538	2		2		1.0000		1		0		2
539	2		2		1.0000		1		0		2
540	2		2		1.0000		1		0		2
541	2		2		1.0000		1		0		2
542	2		2		1.0000		1		0		2
543	2		2		1.0000		1		0		2
544	2		2		1.0000		1		0		2
545	2		2		1.0000		1		0		2
546	2		2		1.0000		1		0		2
547	2		2		1.0000		1		0		2
548	2		2		1.0000		1		0		2
549	2		2		1.0000		1		0		2
550	2		2		1.0000		1		0		2
551	2		2		1.0000		1		0		2
552	2		2		1.0000		1		0		2
553	2		2		1.0000		1		0		2
554	2		2		1.0000		1		0		2
555	0		0		NaN		0		0		0
556	0		0		NaN		0		0		0
